STATION,NAME,DATE,TAVG,TMAX,TMIN,WDFG,WSFG
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-02-23,,29,18,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-02-24,,36,24,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-02-25,,35,20,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-02-26,,30,20,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-02-27,,38,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-02-28,,40,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-01,,36,24,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-02,,38,17,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-03,,28,16,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-04,,41,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-05,,47,29,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-06,,29,21,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-07,,31,16,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-08,,35,22,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-09,,37,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-10,,42,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-11,,39,34,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-12,,41,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-13,,38,30,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-14,,36,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-15,,36,28,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-16,,48,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-17,,59,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-18,,60,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-19,,39,29,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-20,,36,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-21,,49,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-22,,40,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-23,,35,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-24,,32,19,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-25,,30,17,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-26,,29,17,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-27,,32,20,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-28,,35,19,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-29,,42,25,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-30,,39,28,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-03-31,,36,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-01,,48,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-02,,50,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-03,,48,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-04,,65,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-05,,43,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-06,,42,34,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-07,,35,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-08,,42,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-09,,45,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-10,,50,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-11,,69,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-12,,48,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-13,,48,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-14,,50,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-15,,39,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-16,,50,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-17,,43,34,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-18,,38,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-19,,39,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-20,,48,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-21,,45,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-22,,43,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-23,,68,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-24,,51,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-25,,48,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-26,,45,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-27,,68,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-28,,64,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-29,,48,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-04-30,,47,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-01,,60,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-02,,58,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-03,,45,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-04,,57,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-05,,63,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-06,,61,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-07,,58,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-08,,55,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-09,,58,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-10,,53,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-11,,54,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-12,,54,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-13,,60,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-14,,56,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-15,,54,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-16,,48,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-17,,47,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-18,,52,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-19,,66,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-20,,69,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-21,,70,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-22,,60,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-23,,75,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-24,,68,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-25,,53,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-26,,57,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-27,,53,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-28,,71,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-29,,66,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-30,,66,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-05-31,,89,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-01,,79,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-02,,67,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-03,,74,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-04,,62,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-05,,80,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-06,,76,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-07,,81,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-08,,90,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-09,,81,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-10,,60,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-11,,63,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-12,,63,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-13,,65,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-14,,63,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-15,,76,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-16,,69,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-17,,70,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-18,,79,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-19,,65,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-20,,67,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-21,,67,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-22,,68,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-23,,78,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-24,,73,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-25,,69,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-26,,71,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-27,,67,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-28,,81,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-29,,72,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-06-30,,79,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-01,,73,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-02,,81,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-03,,84,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-04,,81,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-05,,84,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-06,,84,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-07,,71,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-08,,79,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-09,,77,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-10,,88,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-11,,89,74,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-12,,87,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-13,,77,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-14,,72,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-15,,72,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-16,,86,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-17,,90,72,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-18,,90,72,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-19,,77,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-20,,93,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-21,,97,80,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-22,,84,75,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-23,,90,72,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-24,,77,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-25,,84,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-26,,79,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-27,,80,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-28,,74,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-29,,87,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-30,,86,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-07-31,,89,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-01,,88,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-02,,86,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-03,,74,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-04,,73,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-05,,73,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-06,,76,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-07,,86,72,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-08,,75,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-09,,77,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-10,,76,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-11,,77,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-12,,81,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-13,,73,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-14,,71,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-15,,75,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-16,,82,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-17,,82,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-18,,84,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-19,,85,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-20,,83,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-21,,77,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-22,,73,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-23,,79,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-24,,82,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-25,,77,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-26,,69,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-27,,70,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-28,,71,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-29,,78,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-30,,80,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-08-31,,69,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-01,,70,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-02,,82,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-03,,79,72,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-04,,78,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-05,,66,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-06,,64,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-07,,65,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-08,,65,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-09,,71,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-10,,67,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-11,,75,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-12,,80,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-13,,78,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-14,,70,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-15,,58,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-16,,62,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-17,,61,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-18,,64,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-19,,65,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-20,,71,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-21,,69,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-22,,72,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-23,,65,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-24,,66,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-25,,66,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-26,,68,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-27,,72,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-28,,65,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-29,,65,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-09-30,,63,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-01,,53,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-02,,52,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-03,,58,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-04,,66,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-05,,62,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-06,,60,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-07,,72,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-08,,75,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-09,,79,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-10,,71,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-11,,64,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-12,,63,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-13,,65,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-14,,65,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-15,,54,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-16,,57,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-17,,58,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-18,,59,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-19,,53,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-20,,54,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-21,,51,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-22,,50,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-23,,59,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-24,,59,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-25,,56,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-26,,47,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-27,,42,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-28,,48,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-29,,45,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-30,,50,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-10-31,,48,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-01,,56,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-02,,65,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-03,,56,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-04,,48,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-05,,45,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-06,,58,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-07,,61,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-08,,54,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-09,,60,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-10,,49,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-11,,42,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-12,,56,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-13,,63,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-14,,65,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-15,,56,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-16,,53,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-17,,42,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-18,,46,31,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-19,,57,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-20,,61,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-21,,38,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-22,,39,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-23,,49,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-24,,48,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-25,,58,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-26,,57,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-11-27,,58,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-12-02,,41,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-12-03,,47,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-12-04,,55,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-12-05,,51,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-12-06,,38,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-12-07,,36,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-12-08,,40,34,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2011-12-09,,37,28,,
