STATION,NAME,DATE,TAVG,TMAX,TMIN,WDFG,WSFG
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-07,38,43,33,   32,140.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-08,46,57,35,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-09,55,69,41,   18,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-10,59,71,46,   20,132.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-11,58,68,48,   31,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-12,44,48,40,   24,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-13,44,51,38,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-14,44,47,42,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-15,55,69,41,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-16,62,72,53,   32,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-17,48,59,37,   28,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-18,38,41,36,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-19,54,67,41,   20,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-20,43,50,37,    6,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-21,46,51,40,   25,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-22,47,52,41,   35,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-23,54,67,41,   17,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-24,44,49,40,    3,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-25,44,46,41,    1,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-26,47,52,43,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-27,54,64,44,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-28,58,65,51,   21,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-29,51,58,45,   34,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-04-30,42,45,39,    4,127.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-01,50,59,40,    3,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-02,49,53,44,   21,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-03,50,58,42,   28,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-04,45,47,42,    3,107.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-05,46,49,42,   34,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-06,44,46,42,   33,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-07,46,51,41,   31,107.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-08,45,52,39,   26,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-09,43,46,39,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-10,44,47,42,    2,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-11,47,50,43,    3,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-12,48,51,45,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-13,51,55,46,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-14,55,62,48,   31,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-15,54,63,46,   33,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-16,52,56,48,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-17,66,84,48,   20,120.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-18,75,84,66,   19,154.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-19,57,66,47,   28,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-20,49,54,45,    3,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-21,48,50,47,    2,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-22,55,63,47,   22,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-23,62,72,51,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-24,53,57,49,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-25,51,55,48,    4,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-26,58,65,52,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-27,57,61,53,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-28,56,63,50,    9,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-29,66,77,55,   16,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-30,64,74,54,   19,107.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-05-31,63,72,53,   23,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-01,58,65,51,   29,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-02,61,70,52,   30,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-03,63,72,54,   17,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-04,57,64,51,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-05,57,63,52,   33,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-06,58,63,53,    5,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-07,58,65,51,    5,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-08,60,66,54,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-09,69,78,60,   23,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-10,72,84,61,   21,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-11,79,86,72,   21,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-12,79,87,71,   18,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-13,69,77,62,   36,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-14,61,65,57,    1,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-15,60,62,58,    1,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-16,74,87,60,   17,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-17,75,85,65,    4,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-18,75,84,66,   17,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-19,72,79,64,   23,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-20,67,74,59,   28,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-21,66,75,58,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-22,70,80,60,   17,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-23,71,77,64,   21,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-24,69,75,63,   28,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-25,63,70,57,   30,140.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-26,64,71,57,   19,107.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-27,62,69,55,   31,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-28,67,75,59,   17,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-29,68,82,54,   18,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-06-30,75,81,69,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-01,70,79,62,   30,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-02,70,81,60,   22,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-03,68,78,58,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-04,65,71,59,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-05,66,69,63,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-06,74,84,63,   16,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-07,74,82,66,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-08,70,75,64,   30,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-09,71,80,62,   22,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-10,71,77,65,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-11,72,78,66,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-12,72,80,65,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-13,67,74,60,    1,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-14,71,80,63,   28,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-15,72,80,65,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-16,72,78,66,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-17,69,72,65,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-18,74,82,66,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-19,78,86,69,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-20,70,78,62,   26,127.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-21,78,85,70,   32,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-22,71,73,68,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-23,70,71,69,    4,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-24,68,72,64,   33,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-25,66,69,63,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-26,67,71,62,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-27,71,75,67,   34,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-28,67,70,64,    3,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-29,72,81,63,   33,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-30,77,85,69,   33,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-07-31,76,86,67,    5,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-01,74,79,69,   35,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-02,76,84,69,   24,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-03,72,76,69,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-04,71,78,64,   16,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-05,66,71,62,   28,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-06,70,78,61,   25,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-07,64,68,60,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-08,70,79,61,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-09,75,83,66,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-10,73,82,64,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-11,70,76,63,   18,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-12,72,78,65,   30,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-13,71,79,62,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-14,66,70,62,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-15,72,80,63,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-16,66,69,63,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-17,67,71,64,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-18,74,80,69,   20,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-19,71,76,65,   29,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-20,74,83,65,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-21,77,86,68,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-22,72,80,63,   29,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-23,66,73,60,   28,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-24,61,66,56,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-25,63,67,58,   36,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-26,62,67,57,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-27,63,68,57,    3,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-28,65,69,62,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-29,65,67,63,    5,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-30,69,77,61,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-08-31,61,68,54,   33,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-01,56,61,51,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-02,59,64,53,    4,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-03,65,71,58,   24,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-04,71,80,62,   20,127.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-05,65,71,58,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-06,62,69,55,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-07,59,65,54,   30,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-08,58,63,53,   35,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-09,56,62,50,   33,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-10,58,62,53,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-11,59,64,53,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-12,63,70,56,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-13,63,67,59,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-14,72,80,64,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-15,70,77,64,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-16,69,76,63,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-17,67,70,63,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-18,69,72,65,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-19,69,70,67,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-20,69,70,67,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-21,68,72,65,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-22,69,72,66,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-23,78,90,67,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-24,77,84,70,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-25,74,78,71,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-26,79,87,71,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-27,72,83,60,   29,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-28,60,65,54,   30,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-29,58,67,49,   33,140.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-09-30,52,57,46,   33,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-01,54,62,47,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-02,58,64,52,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-03,66,78,55,   16,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-04,68,77,60,   19,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-05,65,73,56,   24,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-06,63,65,60,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-07,71,79,62,   18,107.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-08,69,76,61,   21,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-09,64,72,57,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-10,63,68,59,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-11,54,60,49,    3,136.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-12,56,60,53,    5,136.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-13,62,65,59,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-14,62,64,59,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-15,63,77,49,   28,145.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-16,48,53,42,   33,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-17,56,66,45,   20,120.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-18,62,69,54,   20,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-19,62,69,54,   25,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-20,61,71,51,   16,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-21,65,73,56,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-22,64,75,54,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-23,65,69,60,   16,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-24,56,62,49,   19,136.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-25,48,54,43,   21,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-26,48,54,42,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-27,54,64,44,   15,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2017-10-28,48,55,41,    0,0.0
