STATION,NAME,DATE,TAVG,TMAX,TMIN,WDFG,WSFG
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-14,,75,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-15,,75,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-16,,63,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-17,,62,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-18,,64,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-19,,64,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-20,,62,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-21,,76,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-22,,73,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-23,,77,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-24,,85,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-25,,83,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-26,,81,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-27,,81,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-28,,78,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-29,,76,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-06-30,,70,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-01,,72,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-02,,69,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-03,,71,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-04,,72,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-05,,79,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-06,,76,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-07,,67,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-08,,71,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-09,,66,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-10,,81,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-11,,81,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-12,,73,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-13,,72,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-14,,76,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-15,,69,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-16,,80,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-17,,68,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-18,,70,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-19,,71,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-20,,66,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-21,,64,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-22,,66,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-23,,73,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-24,,76,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-25,,74,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-26,,76,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-27,,78,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-28,,82,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-29,,72,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-30,,78,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-07-31,,81,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-01,,80,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-02,,77,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-03,,77,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-04,,80,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-05,,75,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-06,,74,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-07,,74,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-08,,69,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-09,,87,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-10,,86,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-11,,76,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-12,,74,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-13,,78,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-15,,83,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-16,,87,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-17,,88,76,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-18,,83,74,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-19,,76,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-20,,86,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-21,,79,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-22,,71,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-23,,71,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-24,,75,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-25,,77,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-26,,74,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-27,,66,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-28,,66,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-29,,71,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-30,,65,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-08-31,,70,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-01,,69,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-02,,68,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-03,,73,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-04,,75,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-05,,69,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-06,,69,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-07,,68,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-08,,70,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-09,,70,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-10,,70,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-11,,67,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-12,,69,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-13,,78,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-14,,77,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-15,,69,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-16,,64,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-17,,67,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-18,,69,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-19,,62,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-20,,66,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-21,,72,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-22,,76,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-23,,80,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-24,,68,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-25,,61,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-26,,66,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-27,,70,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-28,,65,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-29,,62,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-09-30,,54,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-01,,55,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-02,,56,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-03,,63,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-04,,59,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-05,,59,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-07,,59,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-08,,63,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-09,,53,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-10,,58,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-11,,48,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-12,,44,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-13,,51,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-14,,42,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-15,,42,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-16,,42,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-17,,43,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-18,,47,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-19,,57,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-20,,64,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-21,,57,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-22,,60,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-23,,48,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-24,,56,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-25,,59,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-26,,52,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-27,,60,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-28,,54,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-29,,51,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-30,,65,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-10-31,,65,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-01,,50,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-02,,52,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-03,,50,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-04,,44,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-05,,46,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-06,,43,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-07,,62,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-08,,56,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-09,,65,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-10,,53,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-11,,45,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-12,,46,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-13,,48,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-14,,49,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-15,,57,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-16,,44,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-17,,44,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-18,,47,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-19,,49,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-20,,49,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-21,,51,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-22,,49,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-23,,47,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-24,,46,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-25,,53,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-26,,50,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-27,,43,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-28,,42,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-29,,48,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-11-30,,44,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-12-01,,46,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-12-02,,51,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-12-03,,46,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-12-04,,38,30,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-12-05,,34,28,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-12-06,,38,29,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-12-07,,36,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-12-08,,37,31,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-12-09,,46,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-12-10,,33,18,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2009-12-11,,23,17,,
