STATION,NAME,DATE,TAVG,TMAX,TMIN,WDFG,WSFG
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-07,37,46,28,    9,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-08,33,51,16,   23,129.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-09,20,25,16,   25,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-10,23,29,18,    4,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-11,27,30,25,    7,129.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-12,31,36,27,    5,152.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-13,29,34,25,   21,129.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-14,31,36,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-15,34,42,26,   24,109.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-16,24,29,19,   29,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-17,22,27,17,    5,127.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-18,20,27,14,   36,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-19,18,27,9,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-20,25,33,17,    8,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-21,35,40,30,   25,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-22,33,38,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-23,32,36,29,    5,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-24,38,48,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-25,24,28,21,   27,143.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-26,20,23,16,   32,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-27,17,22,11,    6,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-02-28,15,23,8,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-01,22,29,15,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-02,28,32,24,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-03,25,30,20,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-04,16,21,11,   34,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-05,14,19,9,   20,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-06,13,17,10,   25,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-07,18,23,13,   23,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-08,22,32,11,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-09,26,35,16,    7,129.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-10,40,45,34,   19,140.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-11,34,38,30,   23,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-12,34,39,29,   29,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-13,33,37,28,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-14,47,58,35,   16,114.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-15,45,55,35,   19,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-16,31,35,28,   29,123.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-17,31,36,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-18,34,39,29,   31,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-19,38,45,31,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-20,41,49,34,   21,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-21,40,44,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-22,34,40,28,   31,140.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-23,32,42,23,   30,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-24,42,50,33,   35,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-25,33,36,29,   30,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-26,33,38,28,   35,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-27,34,38,29,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-28,45,54,36,   21,105.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-29,43,48,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-30,37,41,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-03-31,31,35,27,   34,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-01,31,37,24,   20,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-02,40,47,34,   17,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-03,40,45,34,   29,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-04,35,38,32,    6,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-05,37,40,34,    7,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-06,43,47,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-07,42,45,40,    1,154.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-08,50,61,39,   29,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-09,45,51,39,   28,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-10,38,42,35,   34,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-11,36,38,34,    4,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-12,49,61,38,    6,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-13,49,57,41,   24,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-14,38,41,36,    2,143.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-15,42,48,37,   31,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-16,41,45,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-17,40,44,37,    2,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-18,56,72,40,   20,120.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-19,51,61,41,    1,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-20,43,45,40,    1,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-21,48,53,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-22,47,53,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-23,51,63,40,   29,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-24,50,59,40,   28,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-25,43,46,40,    3,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-26,47,54,40,   29,152.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-27,41,47,35,   27,140.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-28,43,47,39,    1,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-29,39,41,37,    5,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-04-30,42,46,39,    4,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-01,43,47,39,    3,114.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-02,41,43,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-03,45,49,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-04,45,48,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-05,48,54,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-06,60,72,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-07,51,58,45,   33,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-08,43,45,41,    3,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-09,53,63,42,    4,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-10,54,64,44,   28,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-11,44,48,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-12,43,45,40,    4,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-13,43,46,40,    3,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-14,50,59,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-15,59,69,49,   33,120.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-16,52,58,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-17,54,62,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-18,48,51,45,    2,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-19,57,70,45,   26,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-20,54,63,46,   29,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-21,52,60,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-22,49,53,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-23,62,79,44,   28,120.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-24,58,64,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-25,59,70,47,   32,170.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-26,65,74,56,   28,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-27,58,64,51,    2,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-28,48,51,45,    2,109.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-29,52,58,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-30,64,73,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-05-31,56,61,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-01,58,67,49,   22,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-02,58,66,49,   29,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-03,53,61,45,   29,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-04,61,72,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-05,58,67,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-06,61,70,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-07,65,72,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-08,59,63,54,    1,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-09,56,60,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-10,56,61,51,   26,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-11,63,72,54,   27,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-12,55,58,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-13,60,67,53,   28,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-14,63,72,54,   23,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-15,61,67,54,   20,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-16,58,65,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-17,57,60,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-18,61,65,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-19,64,67,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-20,63,65,61,   34,85.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-21,68,74,62,   31,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-22,67,74,60,   33,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-23,69,77,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-24,62,66,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-25,69,79,60,   24,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-26,75,84,67,   26,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-27,71,78,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-28,76,85,67,   30,120.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-29,75,84,66,   31,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-06-30,69,73,65,   32,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-01,71,81,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-02,73,76,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-03,72,76,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-04,72,74,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-05,77,83,71,   23,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-06,76,84,68,    9,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-07,68,71,65,    7,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-08,67,71,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-09,69,74,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-10,70,75,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-11,75,85,65,   32,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-12,68,72,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-13,75,84,65,   19,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-14,72,79,64,   29,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-15,72,81,64,   29,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-16,78,86,70,   25,107.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-17,71,76,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-18,74,78,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-19,81,87,75,   26,136.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-20,80,91,68,   28,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-21,77,83,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-22,68,72,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-23,71,79,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-24,71,79,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-25,74,83,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-26,76,83,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-27,76,83,69,   22,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-28,79,87,72,   22,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-29,78,86,71,   21,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-30,73,84,62,   30,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-07-31,66,73,60,   33,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-01,65,69,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-02,69,73,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-03,74,84,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-04,69,73,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-05,74,83,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-06,74,81,67,   28,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-07,76,84,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-08,72,78,66,   27,132.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-09,69,77,62,   24,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-10,68,75,61,   31,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-11,71,81,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-12,76,83,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-13,72,75,68,   34,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-14,68,71,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-15,67,70,63,    2,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-16,67,69,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-17,74,83,66,   25,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-18,75,83,67,   29,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-19,75,82,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-20,71,75,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-21,78,85,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-22,69,75,63,   29,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-23,66,71,60,   33,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-24,63,68,58,   33,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-25,66,70,63,    8,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-26,68,73,63,   12,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-27,70,74,66,   17,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-28,72,78,65,   21,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-29,69,76,62,   20,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-30,68,75,62,   28,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-08-31,63,68,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-01,64,67,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-02,70,76,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-03,69,77,61,   22,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-04,67,76,58,   28,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-05,62,69,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-06,62,66,59,    5,129.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-07,67,73,60,   28,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-08,59,64,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-09,59,64,53,    2,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-10,69,80,58,   26,167.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-12,63,68,58,    4,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-13,67,75,59,   20,172.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-14,67,72,62,   19,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-15,62,64,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-16,63,65,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-18,63,67,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-19,67,74,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-20,65,69,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-21,69,74,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-22,78,85,71,   20,107.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-23,70,78,62,   29,114.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-24,65,72,58,   30,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-25,69,77,60,   19,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-26,64,71,57,   27,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-27,65,74,56,   16,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-28,64,71,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-29,57,60,54,    5,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-09-30,60,62,57,    8,105.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-01,73,86,61,   21,250.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-02,61,68,54,    4,123.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-03,56,58,53,    8,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-04,52,58,46,   34,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-05,,,,   11,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-06,63,69,58,   18,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-07,59,64,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-08,55,60,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-09,56,60,53,    6,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-10,55,60,50,    6,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-11,57,62,53,    3,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-12,53,61,46,   26,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-13,54,64,44,   16,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-14,50,53,47,   29,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-15,51,59,44,    8,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-16,54,61,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-17,47,50,45,   29,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-18,49,55,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-19,47,54,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-20,52,57,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-21,54,58,50,    3,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-22,58,64,52,   16,120.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-23,54,58,49,   23,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-24,53,59,47,   18,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-25,48,52,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-26,47,53,42,    8,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-27,57,62,52,   20,132.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-28,55,63,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-29,55,63,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-30,49,53,45,    2,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-10-31,47,54,41,   21,156.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-01,39,41,37,   22,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-02,,,,   17,105.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-03,40,42,38,   24,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-04,47,55,39,   18,123.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-05,45,52,38,   24,80.5
