STATION,NAME,DATE,TAVG,TMAX,TMIN,WDFG,WSFG
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-01,40,42,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-02,40,44,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-03,38,39,36,    2,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-04,38,39,37,    3,109.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-05,39,41,38,   19,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-06,38,39,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-07,32,38,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-08,28,31,25,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-09,33,37,29,   25,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-10,34,36,32,    8,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-11,33,36,29,    7,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-12,37,39,34,   33,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-13,27,34,19,   33,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-14,23,30,16,   33,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-15,24,31,18,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-16,31,35,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-17,38,42,34,   25,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-18,39,41,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-19,37,38,36,    6,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-20,36,39,33,   29,85.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-21,33,35,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-22,33,35,31,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-23,32,36,28,   25,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-24,34,38,31,   21,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-25,33,36,31,    7,127.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-26,33,36,29,   31,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-27,33,37,29,   18,114.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-28,35,38,32,   24,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-29,31,38,24,   34,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-30,26,30,21,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-01-31,18,22,15,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-02-01,20,26,14,   24,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-02-02,27,35,18,   30,123.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-02-03,9,18,-1,   28,120.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-02-04,16,33,-1,   17,105.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2023-02-05,38,42,33,   20,85.0
