STATION,NAME,DATE,TAVG,TMAX,TMIN,WDFG,WSFG
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-06,69,74,64,   31,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-07,69,75,64,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-08,74,83,65,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-09,77,87,66,   20,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-10,77,84,69,   35,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-11,71,75,67,   33,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-12,73,79,66,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-13,79,86,72,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-14,77,82,71,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-15,74,78,70,    0,0.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-16,82,90,74,   15,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-17,73,79,66,   33,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-18,69,75,64,   33,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-19,69,77,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-20,75,83,68,   14,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-21,72,79,65,   10,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-22,69,75,63,   35,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-23,72,74,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-24,78,85,71,   14,163.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-25,77,85,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-26,76,84,68,   28,167.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-27,72,78,66,   28,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-28,67,73,61,   28,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-29,69,76,63,   28,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-30,69,72,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-07-31,71,73,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-01,74,79,70,   18,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-02,76,82,69,   17,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-03,73,76,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-04,79,87,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-05,80,90,71,   20,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-06,80,89,71,   31,120.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-07,77,81,72,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-08,74,79,70,   33,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-09,75,83,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-10,70,74,66,    3,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-11,71,76,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-12,72,77,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-13,74,77,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-14,79,87,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-15,79,86,72,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-16,75,80,70,   18,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-17,77,84,70,   35,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-18,71,72,69,    8,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-19,70,73,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-20,71,76,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-21,75,81,69,   11,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-22,67,72,62,   31,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-23,70,79,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-24,72,79,64,   17,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-25,74,78,70,   16,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-26,77,83,71,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-27,77,85,69,   21,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-28,82,87,77,   20,114.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-29,74,82,66,   28,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-30,62,66,58,   34,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-08-31,64,69,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-01,73,85,62,   15,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-02,80,85,75,   20,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-03,79,87,71,   29,127.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-04,72,74,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-05,81,90,73,   21,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-06,71,76,66,   33,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-07,67,71,64,   34,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-08,62,64,59,    3,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-09,62,63,60,    7,140.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-10,59,62,56,    8,127.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-11,65,69,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-12,64,69,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-13,67,71,63,    5,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-14,70,73,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-15,72,75,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-16,71,74,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-17,75,79,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-18,72,81,62,   34,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-19,64,67,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-20,66,67,65,    4,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-21,73,88,58,   27,149.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-22,57,60,54,   32,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-23,58,66,51,    9,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-24,64,70,59,    8,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-25,68,74,62,   19,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-26,65,74,56,   29,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-27,59,64,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-28,63,72,54,   21,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-29,57,62,51,   24,85.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-09-30,55,58,51,   35,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-01,53,58,48,   35,147.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-02,56,60,52,    4,147.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-03,64,73,55,   19,85.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-04,62,75,49,   29,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-05,52,56,48,    7,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-06,58,64,53,   32,134.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-07,60,63,56,    5,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-08,58,60,56,    6,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-09,71,83,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-10,74,81,68,   17,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-11,62,74,50,   29,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-12,47,51,43,   27,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-13,47,52,43,   28,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-14,51,59,43,   16,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-15,49,57,42,   28,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-16,47,55,39,   20,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-17,45,52,38,   29,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-18,43,49,36,   22,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-19,54,61,47,   20,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-20,47,54,40,   32,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-21,41,44,38,   32,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-22,49,55,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-23,46,52,41,   29,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-24,42,44,39,   33,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-25,44,48,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-26,43,45,40,    8,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-27,40,44,35,    5,129.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-28,40,45,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-29,45,50,40,   27,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-30,46,54,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-10-31,51,58,44,   20,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-11-01,44,46,42,   36,156.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-11-02,42,43,40,    2,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-11-03,42,45,40,   29,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-11-04,40,44,36,    6,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-11-05,50,56,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-11-06,53,60,46,    9,147.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-11-07,45,49,42,   23,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-11-08,42,43,41,   31,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2018-11-09,39,42,36,    9,118.6
