STATION,NAME,DATE,TAVG,TMAX,TMIN,WDFG,WSFG
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-01-31,,31,16,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-01,,33,29,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-02,,34,31,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-03,,35,31,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-04,,38,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-05,,46,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-06,,35,25,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-07,,30,21,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-08,,33,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-09,,39,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-10,,33,3,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-11,,17,4,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-12,,27,9,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-13,,28,21,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-14,,34,21,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-15,,34,19,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-16,,27,13,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-17,,49,20,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-18,,48,25,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-19,,25,18,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-20,,22,14,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-21,,25,13,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-22,,29,20,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-23,,32,22,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-24,,36,20,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-25,,34,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-26,,34,22,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-27,,22,8,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-28,,20,6,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-02-29,,36,13,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-01,,34,23,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-02,,35,17,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-03,,55,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-04,,33,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-05,,34,22,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-06,,38,28,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-07,,32,23,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-08,,24,19,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-09,,26,17,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-10,,33,18,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-11,,34,18,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-12,,35,23,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-13,,38,23,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-14,,45,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-15,,42,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-16,,35,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-17,,33,24,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-18,,37,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-19,,41,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-20,,37,30,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-21,,34,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-22,,36,23,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-23,,35,24,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-24,,33,23,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-25,,42,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-26,,43,34,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-27,,38,31,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-28,,39,28,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-29,,35,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-30,,37,31,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-03-31,,48,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-01,,57,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-02,,41,28,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-03,,39,30,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-04,,39,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-05,,54,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-06,,44,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-07,,48,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-08,,56,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-09,,61,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-10,,45,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-11,,40,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-12,,49,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-13,,45,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-14,,45,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-15,,55,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-16,,64,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-17,,69,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-18,,57,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-19,,60,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-20,,50,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-21,,53,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-22,,55,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-24,,57,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-25,,50,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-26,,69,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-27,,64,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-28,,49,39,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-29,,49,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-04-30,,52,34,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-01,,45,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-02,,44,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-03,,60,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-04,,57,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-05,,68,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-06,,53,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-07,,59,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-08,,58,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-09,,54,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-10,,63,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-11,,53,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-12,,58,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-13,,67,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-14,,64,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-15,,57,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-16,,63,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-17,,65,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-18,,53,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-19,,53,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-20,,61,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-21,,50,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-22,,58,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-23,,58,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-24,,63,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-25,,71,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-26,,79,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-27,,67,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-28,,65,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-29,,74,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-30,,63,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-05-31,,75,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-01,,67,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-02,,76,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-03,,66,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-04,,57,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-05,,72,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-06,,88,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-07,,83,74,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-08,,86,70,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-09,,87,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-10,,75,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-11,,79,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-12,,61,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-19,,65,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-20,,77,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-21,,70,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-22,,72,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-23,,73,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-24,,74,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-25,,80,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-26,,83,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-27,,80,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-28,,80,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-29,,73,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-06-30,,71,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-01,,77,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-02,,81,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-03,,69,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-04,,67,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-05,,69,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-06,,70,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-07,,86,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-08,,84,73,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-09,,83,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-10,,,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-11,,72,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-12,,79,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-13,,81,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-14,,76,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-15,,80,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-16,,80,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-17,,88,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-18,,85,74,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-19,,77,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-20,,70,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-21,,76,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-22,,70,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-23,,72,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-24,,78,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-25,,81,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-26,,79,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-27,,79,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-28,,81,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-29,,80,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-30,,80,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-07-31,,81,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-01,,80,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-02,,76,67,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-03,,79,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-04,,78,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-05,,72,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-06,,81,69,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-07,,76,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-08,,72,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-09,,71,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-10,,62,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-11,,75,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-12,,75,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-14,,70,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-15,,71,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-16,,77,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-17,,81,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-18,,82,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-19,,64,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-20,,67,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-21,,68,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-22,,73,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-23,,84,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-24,,82,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-25,,66,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-26,,68,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-27,,67,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-28,,68,62,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-29,,77,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-30,,82,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-08-31,,73,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-01,,74,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-02,,80,64,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-03,,85,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-04,,72,65,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-05,,79,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-06,,69,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-07,,69,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-08,,74,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-09,,67,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-10,,65,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-11,,67,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-12,,72,63,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-13,,76,68,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-14,,83,66,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-15,,66,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-16,,66,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-17,,74,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-18,,62,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-19,,63,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-20,,78,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-21,,65,59,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-22,,62,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-23,,64,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-24,,68,57,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-25,,66,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-26,,65,60,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-27,,64,61,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-28,,69,58,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-29,,59,55,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-09-30,,69,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-01,,60,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-02,,54,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-03,,56,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-05,,61,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-06,,55,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-07,,57,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-08,,64,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-09,,69,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-10,,62,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-11,,60,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-12,,60,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-13,,78,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-14,,71,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-15,,63,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-16,,58,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-17,,51,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-18,,52,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-19,,56,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-20,,61,46,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-21,,52,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-22,,44,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-23,,50,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-24,,55,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-25,,55,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-26,,56,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-27,,50,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-28,,42,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-29,,39,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-30,,52,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-10-31,,64,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-01,,51,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-02,,46,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-03,,63,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-04,,70,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-05,,58,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-06,,50,45,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-07,,51,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-08,,52,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-09,,46,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-10,,41,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-11,,43,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-12,,44,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-13,,54,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-14,,59,48,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-15,,51,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-16,,39,34,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-17,,35,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-18,,32,25,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-19,,31,22,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-20,,33,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-21,,28,20,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-22,,27,20,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-23,,35,22,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-24,,41,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-25,,38,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-26,,37,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-27,,38,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-28,,41,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-29,,41,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-11-30,,37,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-01,,40,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-02,,36,31,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-03,,45,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-04,,43,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-05,,27,23,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-06,,32,22,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-07,,30,13,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-08,,30,15,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-09,,41,30,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-10,,40,22,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-11,,30,22,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-12,,31,17,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-13,,36,17,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2008-12-14,,51,36,,
